TM_interactions_ID,texts_ID,start_index,end_index,food,drug
738533,299726,1276,1470,d-lactic acid,citric acid
738566,299738,1884,2018,emodin,troglitazone
738568,299740,336,467,4-hydroxybutyric acid,physostigmine
738586,299746,1351,1583,sodium,verapamil
738587,299746,1351,1583,sodium,indomethacin
738588,299746,1351,1583,sodium,tetrodotoxin
738593,299746,1351,1583,potassium,verapamil
738594,299746,1351,1583,potassium,indomethacin
738595,299746,1351,1583,potassium,tetrodotoxin
738616,299750,97,282,salt,sodium chloride
738617,299750,97,282,cucumber,sodium chloride
738619,299752,430,655,water,scopolamine
738674,299770,1531,1735,glutamic acid,topiramate
738695,299773,0,134,scopolamine,diazepam
738696,299773,531,834,scopolamine,diazepam
738698,299774,132,381,nitric oxide,nitrite
738699,299774,1092,1395,nitric oxide,Nitrite
738701,299774,1396,1567,nitric oxide,nitrite
738713,299781,0,76,crayfish,octopamine
738715,299781,77,235,crayfish,octopamine
738729,299787,1006,1094,3-methyladenine,chloroquine
738738,299791,56,164,serotonin,Venlafaxine
738746,299794,172,470,"24,25-dihydroxyvitamin d3",succimer
738753,299797,1347,1450,oxygen,ractopamine
738759,299799,455,649,calcium,dantrolene
738772,299804,1155,1297,alpha-crocin,midazolam
738773,299804,1298,1515,alpha-crocin,midazolam
738777,299805,1319,1523,nitric oxide,nitroprusside
738787,299808,614,693,l-proline,Cadmium
738805,299814,663,871,d-mannitol,deferoxamine
738807,299816,0,96,serotonin,Quinpirole
738809,299816,97,348,serotonin,quinpirole
738818,299820,813,982,nicotine,varenicline
738820,299821,525,676,calcium,Halothane
738821,299821,525,676,calcium,isoflurane
738822,299821,974,1150,calcium,halothane
738823,299821,974,1150,sodium,halothane
738825,299821,2309,2515,calcium,halothane
738826,299821,2309,2515,calcium,isoflurane
738835,299827,596,784,testosterone,methyltestosterone
738848,299829,880,1011,water,pyridoxine
738897,299854,408,728,somatostatin,Somatostatin
738908,299857,1095,1410,oleacein,nicotinamide
738912,299858,395,594,vitamin d3,pravastatin
738926,299864,424,745,estrone sulfate,dimenhydrinate
738960,299875,1180,1369,corticosterone,Dexamethasone
738965,299877,972,1170,d-aspartic acid,arginine
738967,299877,972,1170,l-asparagine,arginine
738968,299877,972,1170,l-theanine,arginine
738973,299879,637,798,atropine,physostigmine
738978,299881,399,560,nicotine,corticosterone
738980,299881,1133,1314,nicotine,corticosterone
738983,299883,764,974,atropine,dobutamine
738984,299883,975,1169,adenosine,dobutamine
738986,299884,820,1002,morphine,cimetidine
739000,299890,0,164,monocrotaline,pitavastatin
739011,299897,906,1137,tetracycline,norfloxacin
739032,299911,2225,2347,calcium,D-serine
739058,299924,157,376,putrescine,spermidine
739078,299927,120,288,thymidine,Lactoferrin
739079,299927,761,931,thymidine,lactoferrin
739080,299927,1059,1282,casein,lactoferrin
739088,299932,89,434,glycine,xanthine
739097,299936,1547,1709,l-histidine,metoprine
739124,299941,953,1095,calcium,pimavanserin
739125,299941,1548,1724,cholesterol,pimavanserin
739173,299958,605,733,copper,iodine
739190,299967,257,516,progesterone,mesterolone
739209,299975,882,1140,oxygen,salicylic acid
739211,299977,0,124,lanthanum,gadolinium
739212,299977,1265,1458,Lanthanum,Gadolinium
739213,299977,1829,2160,Lanthanum,Gadolinium
739224,299985,99,289,copper,Hyaluronic acid
739227,299985,377,566,copper,N-ethylmaleimide
739230,299985,377,566,l-histidine,N-ethylmaleimide
739239,299989,356,545,alpha-tocopherol,cobalamin
739252,299995,760,886,nicotinic acid,sulprostone
739272,300003,720,944,thymidine,uridine
739273,300003,945,1131,thymidine,uridine
739278,300006,0,82,nitric oxide,castor oil
739285,300009,1107,1260,glycine,lenabasum
739288,300010,1199,1338,lincomycin,erythromycin
739299,300016,0,103,nicotine,tolbutamide
739300,300016,895,1009,nicotine,tolbutamide
739310,300021,145,300,riboflavine,flavin mononucleotide
739314,300022,283,485,25-hydroxycholecalciferol,calcitriol
739316,300024,34,176,digoxin,quinidine
739318,300024,551,682,digoxin,quinidine
739325,300026,0,151,dopamine,Brexpiprazole
739326,300026,0,151,serotonin,Brexpiprazole
739333,300029,251,340,calcium,Thimerosal
739334,300029,341,598,calcium,thimerosal
739336,300029,599,749,calcium,Thimerosal
739337,300029,750,924,calcium,Heparin
739341,300033,1796,1905,17alpha-ethynylestradiol,dexamethasone
739350,300035,1781,1962,potassium,carboxyatractyloside
739351,300035,1781,1962,adenosine triphosphate,carboxyatractyloside
739353,300036,217,464,cholesterol,ezetimibe
739362,300040,817,920,d-glucose,Losartan
739363,300040,817,920,d-glucose,carvedilol
739365,300040,817,920,d-fructose,Losartan
739366,300040,817,920,d-fructose,carvedilol
739367,300040,1450,1550,d-fructose,Losartan
739368,300040,1450,1550,d-fructose,carvedilol
739371,300041,196,464,cholesterol,betaine
739372,300042,591,874,"1,2-benzenediol",polyethylene glycol
739376,300044,829,1101,chlorophyll,trypsin
739411,300057,727,939,taurine,kainic acid
739415,300059,0,144,monocrotaline,Liraglutide
739416,300060,0,139,retinol,indomethacin
739417,300060,0,139,beta-carotene,indomethacin
739434,300069,69,223,salt,oxytocin
739463,300087,459,630,glutathione,Phenethyl isothiocyanate
739464,300087,459,630,superoxide,Phenethyl isothiocyanate
739489,300096,1105,1337,calcium,atropine
739515,300103,1308,1439,epinephrine,yohimbine
739518,300105,1351,1488,spermidine,cortisone
739540,300114,0,111,selenium,monensin
739546,300118,424,628,l-histidine,ezogabine
739547,300118,629,765,l-histidine,ezogabine
739551,300119,1006,1239,(e)-aconitic acid,succinic acid
739563,300120,254,382,cassava,ferric oxide
739564,300120,254,382,starch,ferric oxide
739581,300128,1227,1452,adenosine triphosphate,peoniflorin
739588,300131,0,175,calcium,alpha-ketoisocaproic acid
739594,300132,1454,1690,serotonin,risperidone
739598,300132,1454,1690,dopamine,risperidone
739601,300135,148,366,Capsaicin,hydroquinone
739617,300143,1132,1436,ammonia,valproic acid
739621,300143,1491,1678,l-carnitine,valproic acid
739624,300147,420,675,serotonin,Imipramine
739625,300147,420,675,serotonin,desipramine
739626,300147,420,675,serotonin,reserpine
739627,300147,420,675,serotonin,ketanserin
739631,300147,676,786,serotonin,paroxetine
739632,300147,787,909,sodium,paroxetine
739634,300147,1682,1811,serotonin,Paroxetine
739638,300150,90,249,calcium,flunarizine
739639,300150,1615,1733,shortening,flunarizine
739646,300154,517,593,Morphine,morphine
739651,300155,631,855,alpha-tocopherol,acetylsalicylic acid
739655,300157,750,1004,calcium,phloretin
739657,300158,436,620,dopamine,amphetamine
739661,300158,1617,1848,dopamine,amphetamine
739662,300158,1617,1848,serotonin,amphetamine
739665,300161,1942,2190,Codeine,clonidine
739666,300162,1109,1320,quercetin 3-rutinoside,epicatechin
739668,300164,579,687,sulfide,silicon
739685,300171,1055,1207,sunflower oil,taurocholic acid
739706,300174,1371,1561,testosterone,flutamide
739708,300175,491,784,calcium,capsaicin
739718,300177,792,944,rabbit,indole
739732,300186,1139,1267,estradiol,Acetaminophen
739734,300186,1317,1470,17alpha-ethynylestradiol,Acetaminophen
739747,300194,164,330,betaine,betaine aldehyde
739748,300194,946,1023,Choline,betaine
739759,300200,578,805,titanium,sitagliptin
739766,300203,264,470,2-oxopentanedioic acid,succinic acid
739780,300205,233,318,calcium,aldosterone
739794,300211,0,184,d-fructose,quinine
739797,300212,0,107,Dopamine,vasopressin
739802,300212,841,1076,Dopamine,idazoxan
739803,300212,841,1076,Dopamine,yohimbine
739804,300212,1077,1190,dopamine,Clozapine
739825,300218,1083,1303,adenosine,dilazep
739826,300218,1083,1303,glycine,dilazep
739836,300222,245,373,methyl jasmonate,salicylic acid
739854,300229,1589,1684,cortisol,mifepristone
739855,300229,1918,2076,androstenedione,mifepristone
739900,300235,1418,1706,calcium,cinacalcet
739905,300238,0,121,2-isopropyl-5-methylphenol,ergosterol
739906,300238,0,121,5-isopropyl-2-methylphenol,ergosterol
739911,300241,420,660,pyruvic acid,triclosan
739912,300241,420,660,phosphoenolpyruvate,triclosan
739913,300241,420,660,sucrose,triclosan
739916,300243,71,191,isocitric acid,glyoxylic acid
739917,300243,71,191,isocitric acid,succinic acid
739920,300243,483,820,isocitric acid,succinic acid
739936,300253,1265,1426,adenosine triphosphate,Trimetazidine
739938,300253,1427,1631,uridine,trimetazidine
739939,300253,1427,1631,hypoxanthine,trimetazidine
739940,300253,1427,1631,xanthine,trimetazidine
739942,300255,96,260,water,Nitrate
739968,300266,864,1090,d-tryptophan,kynurenine
739969,300266,1091,1364,d-tryptophan,kynurenine
739973,300270,82,213,water,ivermectin
739981,300273,748,832,testosterone,theophylline
739982,300273,971,1099,theophylline,estradiol
739993,300278,1067,1232,oxygen,raloxifene
740013,300289,646,891,prostaglandin E2,nitroglycerin
740039,300302,1346,1437,testosterone,carbamazepine
740051,300306,812,1026,l-tyrosine,dexamethasone
740053,300307,1347,1464,l-histidine,glycyrrhizic acid
740060,300311,223,476,ursolic acid,rosuvastatin
740062,300311,477,588,ursolic acid,rosuvastatin
740065,300311,829,1058,ursolic acid,rosuvastatin
740075,300317,1339,1637,l-tyrosine,nitazoxanide
740094,300326,98,189,ethanol,betaine
740098,300326,1078,1347,betaine,orotic acid
740099,300326,1561,1743,betaine,orotic acid
740100,300326,1744,1930,betaine,orotic acid
740101,300326,2107,2233,glutathione,betaine
740102,300326,2234,2394,betaine,orotic acid
740105,300327,1358,1554,adenosine triphosphate,hypoxanthine
740112,300330,333,622,xanthohumol,midazolam
740125,300338,115,313,turbot,cadmium
740154,300348,1206,1326,epiestradiol,progesterone
740179,300355,511,676,alpha-tocopherol,pentoxifylline
740189,300360,600,821,riboflavine,cycloheximide
740198,300365,653,867,l-tryptophan,amphetamine
740231,300381,586,817,shortening,levosimendan
740248,300388,292,486,ethanol,sevoflurane
740261,300393,839,1058,ethanol,psoralen
740275,300401,0,190,oxygen,Dexmedetomidine
740276,300401,403,601,oxygen,Dexmedetomidine
740287,300405,0,114,cortisol,mirtazapine
740309,300414,1056,1215,calcium,neomycin
740310,300415,1346,1585,catechin,cetyl alcohol
740332,300428,207,614,l-ascorbic acid,nicotinamide adenine dinucleotide phosphate
740334,300428,207,614,l-ascorbic acid,sapropterin
740366,300442,738,885,calcium,Tranylcypromine
740367,300442,738,885,peanut oil,Tranylcypromine
740368,300442,1323,1525,peanut,propranolol
740385,300447,941,1046,l-asparagine,silicon
740386,300447,1348,1735,l-asparagine,sugarcane
740392,300448,1237,1371,piperine,indomethacin
740393,300448,1237,1371,capsaicin,indomethacin
740403,300451,1076,1418,iron,Deferoxamine
740405,300451,1613,1880,water,deferoxamine
740425,300454,0,183,Melatonin,Bakuchiol
740436,300458,1168,1322,d-glucose,propranolol
740482,300476,902,1012,Sakuranetin,sakuranetin
740506,300480,0,76,Beta-carotene,ozone
740513,300484,417,505,papaverine,dipyridamole
740545,300494,572,697,water,muscimol
740561,300502,105,271,calcium,Cilnidipine
740563,300503,554,801,d-aspartic acid,indoleacetic acid
740570,300506,107,185,pepper,Capsaicin
740576,300508,1258,1484,nitrous oxide,methane
740578,300510,0,124,serotonin,fluvoxamine
740579,300511,1278,1411,oxygen,dizocilpine
740580,300511,1278,1411,d-glucose,dizocilpine
740601,300518,1103,1319,androstenedione,estrone sulfate
740639,300534,0,78,serotonin,mirtazapine
740641,300534,324,539,serotonin,mirtazapine
740652,300541,622,796,(e)-aconitic acid,methane
740659,300545,667,819,valencene,pilocarpine
740674,300553,1452,1621,oxygen,Febuxostat
740675,300554,430,539,Dopamine,haloperidol
740677,300555,1615,1876,arginine,flumazenil
740695,300561,733,964,glycerol,epinephrine
740721,300575,1550,1709,vitamin d3,dexamethasone
740724,300577,207,445,ethanol,diazepam
740725,300577,773,859,biscuit,diazepam
740735,300582,0,111,iodine,carbimazole
740738,300583,1333,1581,dopamine,tadalafil
740758,300592,547,763,serotonin,dimethyltryptamine
740762,300596,1224,1370,papaverine,Iloprost
740764,300598,0,149,paraquat,metformin
740771,300601,1168,1331,mushrooms,ergocalciferol
740775,300604,755,1072,sulfate,rifampin
740780,300606,1288,1426,capsaicin,calcitonin gene-related peptide
740782,300607,1277,1506,ferulic acid,vanillic acid
740783,300607,1632,1874,adenosine triphosphate,ferulic acid
740799,300611,696,853,oxygen,iodide
740800,300611,696,853,iodine,iodide
740802,300613,121,237,rabbit,Phenylephrine
740804,300613,734,892,calcium,diltiazem
740805,300613,893,982,Sparteine,diltiazem
740822,300621,1789,1973,amoxycillin,vonoprazan
740824,300623,0,133,glycine,strychnine
740825,300623,527,607,Glycine,strychnine
740829,300625,0,135,l-asparagine,Dipyridamole
740830,300626,336,508,dopamine,phentolamine
740833,300626,636,719,dopamine,phentolamine
740835,300626,835,1018,sodium,phentolamine
740842,300628,0,73,Caffeine,pemetrexed
740843,300628,386,501,Caffeine,pemetrexed
740844,300628,870,1025,caffeine,Pemetrexed
740855,300635,0,94,Purine,Cocaine
740879,300640,1347,1461,gelatin,basic fibroblast growth factor
740880,300640,1347,1461,rabbit,basic fibroblast growth factor
740892,300642,1173,1497,terpinolene,indoleacetic acid
740900,300643,1060,1260,morphine,naloxone
740910,300645,1052,1264,ginseng,ginsenosides
740913,300647,710,1096,serotonin,Muscimol
740918,300650,0,156,berberine,fluconazole
740922,300651,404,585,ascorbic acid,folic acid
740942,300657,1254,1370,arginine,zolpidem
740950,300658,626,991,dexamethasone,carbenoxolone
740975,300663,929,1109,l-tyrosine,donepezil
740982,300663,1446,1670,glutamic acid,donepezil
741014,300675,1107,1198,water,Nizofenone
741041,300686,653,795,scopolamine,pimozide
741043,300686,941,1108,valencene,apomorphine
741045,300687,729,1244,histamine,chloroquine
741060,300692,1225,1417,serotonin,lysergic acid diethylamide
741063,300693,641,851,melatonin,progesterone
741071,300696,1215,1439,calcium,caffeine
741073,300696,1440,1651,calcium,caffeine
741077,300697,1153,1387,12(S)-leukotriene B4,arachidonic acid
741078,300698,0,146,calcium,Capsaicin
741092,300704,974,1224,water,dimethyl sulfoxide
741107,300711,1219,1411,genistein,raloxifene
741109,300711,1219,1411,epiestradiol,raloxifene
741114,300714,1610,1752,rice,silicon
741119,300716,943,1258,Xanthine,arachidonic acid
741125,300716,943,1258,glutathione,arachidonic acid
741126,300716,943,1258,ascorbic acid,Xanthine
741132,300716,943,1258,ascorbic acid,arachidonic acid
741140,300718,105,302,glycine,diazepam
741141,300718,105,302,glycine,valproic acid
741145,300718,454,645,glycine,diazepam
741148,300718,646,807,glycine,valproic acid
741149,300719,694,812,Caffeine,procaine
741150,300719,694,812,TEA,procaine
741151,300719,813,990,Caffeine,procaine
741152,300719,1155,1244,Caffeine,procaine
741153,300719,1155,1244,TEA,procaine
741159,300719,2601,2863,calcium,procaine
741187,300726,327,692,selenate,selenium
741196,300728,605,953,atropine,hexamethonium
741210,300728,954,1130,serotonin,Ondansetron
741259,300755,0,100,serotonin,cocaine
741260,300755,101,224,serotonin,cocaine
741301,300770,1050,1230,oxygen,andrographolide
741302,300770,1050,1230,glutathione,andrographolide
741362,300790,1971,2272,anthocyanins,chlorophyll b
741368,300794,1234,1339,starch,kaolin
741372,300797,1172,1328,adenosine triphosphate,stearic acid
741373,300797,1172,1328,glutathione,stearic acid
741383,300801,110,359,water,diclofenac
741388,300803,380,534,theophylline,sulpiride
741390,300803,1061,1156,atropine,phenoxybenzamine
741392,300803,1157,1339,theophylline,sulpiride
741398,300805,1140,1222,water,scopolamine
741413,300811,1458,1709,hydrogen,ponalrestat
741420,300816,237,410,hypoxanthine,inosine
741426,300819,553,726,d-glucose,Calcitonin gene-related peptide
741463,300831,625,923,myo-inositol,sorbitol
741464,300832,1118,1268,rice,clove
741465,300832,1118,1268,cinnamon,clove
741470,300836,327,391,atropine,tetrodotoxin
741471,300836,651,804,atropine,guanethidine
741491,300842,58,209,histamine,phenoxybenzamine
741496,300843,293,426,adenosine triphosphate,taurine
741497,300843,715,916,adenosine triphosphate,"2,4-dinitrophenol"
741513,300843,1125,1481,adenosine triphosphate,ketoconazole
741514,300843,1125,1481,adenosine triphosphate,niflumic acid
741515,300843,1125,1481,adenosine triphosphate,quinine
741520,300846,1108,1261,nitric oxide,calcitonin gene-related peptide
741523,300847,1074,1217,capsaicin,choline
741529,300852,840,975,d-tryptophan,phenylalanine
741544,300859,351,562,choline,folic acid
741557,300868,1120,1280,nickel,malathion
741559,300870,1105,1278,beta-carotene,alpha-linolenic acid
741584,300877,1396,1515,l-cysteine,arginine
741599,300883,683,866,l-serine,d-lactic acid
741604,300885,924,1074,d-galactose,phenylalanine
741628,300891,313,435,dopamine,neuropeptide Y
741630,300891,1326,1499,dopamine,neuropeptide Y
741634,300891,1897,2108,dopamine,neuropeptide Y
741643,300896,1354,1512,biotin,avidin
741647,300899,0,166,9-cis-retinoic acid,calcitriol
741649,300899,0,166,calcitriol,ketoconazole
741658,300902,777,937,muramic acid,glucosamine
741662,300905,596,826,uric acid,Diclofenac
741663,300905,596,826,creatinine,Diclofenac
741664,300905,596,826,urea,Diclofenac
741675,300907,1130,1345,mandelic acid,glycolic acid
741677,300907,1130,1345,(e)-aconitic acid,glycolic acid
741685,300910,0,141,2-methoxyphenol,salicylic acid
741692,300911,551,681,d-glucose,dihydroxyacetone phosphate
741705,300916,0,124,ethanol,pyridoxine
741706,300916,472,732,ethanol,pyridoxal phosphate
741707,300916,733,993,ethanol,pyridoxal phosphate
741709,300916,994,1123,Ethanol,pyridoxal phosphate
