head,relation,tail,weight,source,head_type,tail_type
"4E,15Z-Bilirubin IXa",inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Estrone sulfate,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Boldione,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Boldione,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Paeonol,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
Paeonol,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Paeonol,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Isoginkgetin,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
Isoginkgetin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Protoporphyrin,inhibits,Cytochrome P450 2C19,1.0,chembl36,COMPOUND,TARGET
Protoporphyrin,inhibits,Cytochrome P450 2C9,1.0,chembl36,COMPOUND,TARGET
Protoporphyrin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
1-Acetoxy-2-hydroxy-16-heptadecyn-4-one,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
1-Acetoxy-2-hydroxy-16-heptadecyn-4-one,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
"5,7-Dihydroxyisoflavone",inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
"5,7-Dihydroxyisoflavone",inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Triacetin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Triacetin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Isokobusone,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
Isokobusone,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Isokobusone,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
2-Indolecarboxylic acid,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
2-Indolecarboxylic acid,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Kynuramine,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Kynuramine,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Spermine,inhibits,Cytochrome P450 2C19,1.0,chembl36,COMPOUND,TARGET
Diferuloylspermine,inhibits,Cytochrome P450 2C19,1.0,chembl36,COMPOUND,TARGET
Betulin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Betulin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
FIC,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
FIC,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Bergapten,inhibits,Cytochrome P450 2C19,1.0,chembl36,COMPOUND,TARGET
Bergapten,inhibits,Cytochrome P450 2D6,1.0,chembl36,COMPOUND,TARGET
Bergapten,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
Bergapten,inhibits,Cytochrome P450 2C9,1.0,chembl36,COMPOUND,TARGET
Bergapten,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Bergapten,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Bergapten,inhibits,Cytochrome P450 1A1,1.0,chembl36,COMPOUND,TARGET
Bergapten,inhibits,Cytochrome P450 1A2,1.0,chembl36,COMPOUND,TARGET
17alpha-ethynylestradiol,inhibits,Cytochrome P450 2B6,1.0,chembl36,COMPOUND,TARGET
17alpha-ethynylestradiol,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
17alpha-ethynylestradiol,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
Curcumin,inhibits,Cytochrome P450 2C9,1.0,chembl36,COMPOUND,TARGET
Curcumin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Curcumin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Curcumin,inhibits,ATP-dependent translocase ABCB1,1.0,chembl36,COMPOUND,TARGET
[8]-Shogaol,inhibits,Cytochrome P450 1A2,1.0,chembl36,COMPOUND,TARGET
cis-[6]-Shogaol,inhibits,Cytochrome P450 1A2,1.0,chembl36,COMPOUND,TARGET
[6]-Shogaol,inhibits,Cytochrome P450 1A2,1.0,chembl36,COMPOUND,TARGET
"1-(3,4-Dimethoxyphenyl)-4-decen-3-one",inhibits,Cytochrome P450 1A2,1.0,chembl36,COMPOUND,TARGET
[8]-Shogaol,inhibits,Cytochrome P450 2B6,1.0,chembl36,COMPOUND,TARGET
cis-[6]-Shogaol,inhibits,Cytochrome P450 2B6,1.0,chembl36,COMPOUND,TARGET
[6]-Shogaol,inhibits,Cytochrome P450 2B6,1.0,chembl36,COMPOUND,TARGET
"1-(3,4-Dimethoxyphenyl)-4-decen-3-one",inhibits,Cytochrome P450 2B6,1.0,chembl36,COMPOUND,TARGET
[8]-Shogaol,inhibits,Cytochrome P450 2C8,1.0,chembl36,COMPOUND,TARGET
cis-[6]-Shogaol,inhibits,Cytochrome P450 2C8,1.0,chembl36,COMPOUND,TARGET
[6]-Shogaol,inhibits,Cytochrome P450 2C8,1.0,chembl36,COMPOUND,TARGET
"1-(3,4-Dimethoxyphenyl)-4-decen-3-one",inhibits,Cytochrome P450 2C8,1.0,chembl36,COMPOUND,TARGET
[8]-Shogaol,inhibits,Cytochrome P450 2C9,1.0,chembl36,COMPOUND,TARGET
cis-[6]-Shogaol,inhibits,Cytochrome P450 2C9,1.0,chembl36,COMPOUND,TARGET
[6]-Shogaol,inhibits,Cytochrome P450 2C9,1.0,chembl36,COMPOUND,TARGET
"1-(3,4-Dimethoxyphenyl)-4-decen-3-one",inhibits,Cytochrome P450 2C9,1.0,chembl36,COMPOUND,TARGET
[8]-Shogaol,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
cis-[6]-Shogaol,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
[6]-Shogaol,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
"1-(3,4-Dimethoxyphenyl)-4-decen-3-one",inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
quinolinate,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
quinolinate,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
quinolinate,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Eugenol,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
Eugenol,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Eugenol,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
2-Methylthioribosyl-trans-zeatin,inhibits,Cytochrome P450 2D6,1.0,chembl36,COMPOUND,TARGET
2-Methylthioribosyl-trans-zeatin,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
Plumbagin,inhibits,Cytochrome P450 1A1,1.0,chembl36,COMPOUND,TARGET
Plumbagin,inhibits,Cytochrome P450 1A2,1.0,chembl36,COMPOUND,TARGET
Plumbagin,inhibits,Cytochrome P450 1B1,1.0,chembl36,COMPOUND,TARGET
Plumbagin,inhibits,Cytochrome P450 2D6,1.0,chembl36,COMPOUND,TARGET
Plumbagin,inhibits,Cytochrome P450 2C9,1.0,chembl36,COMPOUND,TARGET
Plumbagin,inhibits,Cytochrome P450 2C19,1.0,chembl36,COMPOUND,TARGET
Plumbagin,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
Yamogenin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Diosgenin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Yamogenin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Diosgenin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Neotigonenin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Epismilagenin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Episarsasapogenin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Tigogenin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Neotigonenin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Epismilagenin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Episarsasapogenin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Tigogenin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Juglone,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Juglone,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
N-Methyl-D-aspartic acid,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
N-Methyl-D-aspartic acid,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Endrin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Endrin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Catechin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Catechin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Saccharin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
"Saccharin, ammonium salt",inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Saccharin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
"Saccharin, ammonium salt",inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Quercitrin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Quercitrin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Trigonelline,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Trigonelline,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Chrysoeriol,inhibits,Cytochrome P450 1A2,1.0,chembl36,COMPOUND,TARGET
Chrysoeriol 7-(2''-glucuronylglucuronide),inhibits,Cytochrome P450 1A2,1.0,chembl36,COMPOUND,TARGET
Chrysoeriol 7-disulfoglucoside,inhibits,Cytochrome P450 1A2,1.0,chembl36,COMPOUND,TARGET
Chrysoeriol 7-triglucuronide,inhibits,Cytochrome P450 1A2,1.0,chembl36,COMPOUND,TARGET
Chrysoeriol,inhibits,Cytochrome P450 1A1,1.0,chembl36,COMPOUND,TARGET
Chrysoeriol 7-(2''-glucuronylglucuronide),inhibits,Cytochrome P450 1A1,1.0,chembl36,COMPOUND,TARGET
Chrysoeriol 7-disulfoglucoside,inhibits,Cytochrome P450 1A1,1.0,chembl36,COMPOUND,TARGET
Chrysoeriol 7-triglucuronide,inhibits,Cytochrome P450 1A1,1.0,chembl36,COMPOUND,TARGET
Chrysoeriol,inhibits,Cytochrome P450 1B1,1.0,chembl36,COMPOUND,TARGET
Chrysoeriol 7-(2''-glucuronylglucuronide),inhibits,Cytochrome P450 1B1,1.0,chembl36,COMPOUND,TARGET
Chrysoeriol 7-disulfoglucoside,inhibits,Cytochrome P450 1B1,1.0,chembl36,COMPOUND,TARGET
Chrysoeriol 7-triglucuronide,inhibits,Cytochrome P450 1B1,1.0,chembl36,COMPOUND,TARGET
"3,4',7-Trihydroxyflavone",inhibits,Cytochrome P450 2C9,1.0,chembl36,COMPOUND,TARGET
Acacetin,inhibits,Cytochrome P450 1B1,1.0,chembl36,COMPOUND,TARGET
Acacetin 7-diglucoside,inhibits,Cytochrome P450 1B1,1.0,chembl36,COMPOUND,TARGET
Acacetin,inhibits,Cytochrome P450 1A1,1.0,chembl36,COMPOUND,TARGET
Acacetin 7-diglucoside,inhibits,Cytochrome P450 1A1,1.0,chembl36,COMPOUND,TARGET
Acacetin,inhibits,Cytochrome P450 1A2,1.0,chembl36,COMPOUND,TARGET
Acacetin 7-diglucoside,inhibits,Cytochrome P450 1A2,1.0,chembl36,COMPOUND,TARGET
Acacetin,inhibits,Cytochrome P450 2C19,1.0,chembl36,COMPOUND,TARGET
Acacetin 7-diglucoside,inhibits,Cytochrome P450 2C19,1.0,chembl36,COMPOUND,TARGET
Acacetin,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
Acacetin 7-diglucoside,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
Acacetin,inhibits,Cytochrome P450 2C9,1.0,chembl36,COMPOUND,TARGET
Acacetin 7-diglucoside,inhibits,Cytochrome P450 2C9,1.0,chembl36,COMPOUND,TARGET
Apigenin 7-O-beta-D-rutinoside,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Rhoifolin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Apigenin 7-O-beta-D-rutinoside,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Rhoifolin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Carnosin 44A,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Formononetin,inhibits,Cytochrome P450 2C19,1.0,chembl36,COMPOUND,TARGET
Formononetin,inhibits,Cytochrome P450 2D6,1.0,chembl36,COMPOUND,TARGET
Formononetin,inhibits,Cytochrome P450 2C9,1.0,chembl36,COMPOUND,TARGET
Formononetin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Formononetin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Formononetin,inhibits,Cytochrome P450 1B1,1.0,chembl36,COMPOUND,TARGET
Phlorizin,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Phlorizin,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Gentisic acid,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Gentisic acid,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Bergaptol,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
6''-(4-Hydroxycinnamoyl)astragalin,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
Kaempferol 3-(p-coumaroyl-glucoside),inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
3-(Dimethylaminomethyl)indole,inhibits,Cytochrome P450 2D6,1.0,chembl36,COMPOUND,TARGET
3-(Dimethylaminomethyl)indole,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
Esterase,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Esterase,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Tomatine,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Tomatine,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
Phospholipase,inhibits,Cytochrome P450 2C19,1.0,chembl36,COMPOUND,TARGET
Pimpinellidine,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
Pimpinellidine,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Pimpinellidine,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
17-beta-Estradiol glucuronide,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
17-beta-Estradiol glucuronide,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Acetyl-L-carnitine,inhibits,Solute carrier organic anion transporter family member 1B3,1.0,chembl36,COMPOUND,TARGET
Acetyl-L-carnitine,inhibits,Solute carrier organic anion transporter family member 1B1,1.0,chembl36,COMPOUND,TARGET
C.I. Acid Green 50,inhibits,Cytochrome P450 3A4,1.0,chembl36,COMPOUND,TARGET
C.I. Acid Green 50,inhibits,Cytochrome P450 2D6,1.0,chembl36,COMPOUND,TARGET
C.I. Acid Green 50,inhibits,Cytochrome P450 2C9,1.0,chembl36,COMPOUND,TARGET
LAPATINIB DITOSYLATE,inhibits,Receptor tyrosine-protein kinase erbB-2,1.0,chembl36_mechanism,COMPOUND,TARGET
NILOTINIB HYDROCHLORIDE MONOHYDRATE,inhibits,Tyrosine-protein kinase ABL1,1.0,chembl36_mechanism,COMPOUND,TARGET
DASATINIB ANHYDROUS,inhibits,Tyrosine-protein kinase ABL1,1.0,chembl36_mechanism,COMPOUND,TARGET
BOSUTINIB,inhibits,Tyrosine-protein kinase ABL1,1.0,chembl36_mechanism,COMPOUND,TARGET
REGORAFENIB,inhibits,Tyrosine-protein kinase ABL1,1.0,chembl36_mechanism,COMPOUND,TARGET
IMATINIB MESYLATE,inhibits,Tyrosine-protein kinase ABL1,1.0,chembl36_mechanism,COMPOUND,TARGET
REGORAFENIB,inhibits,RAF proto-oncogene serine/threonine-protein kinase,1.0,chembl36_mechanism,COMPOUND,TARGET
SORAFENIB TOSYLATE,inhibits,RAF proto-oncogene serine/threonine-protein kinase,1.0,chembl36_mechanism,COMPOUND,TARGET
SORAFENIB TOSYLATE,inhibits,Receptor-type tyrosine-protein kinase FLT3,1.0,chembl36_mechanism,COMPOUND,TARGET
SUNITINIB MALATE,inhibits,Receptor-type tyrosine-protein kinase FLT3,1.0,chembl36_mechanism,COMPOUND,TARGET
BOSUTINIB,inhibits,Proto-oncogene tyrosine-protein kinase Src,1.0,chembl36_mechanism,COMPOUND,TARGET
VANDETANIB,inhibits,Proto-oncogene tyrosine-protein kinase Src,1.0,chembl36_mechanism,COMPOUND,TARGET
PAZOPANIB HYDROCHLORIDE,inhibits,Tyrosine-protein kinase Lck,1.0,chembl36_mechanism,COMPOUND,TARGET
BOSUTINIB,inhibits,Tyrosine-protein kinase HCK,1.0,chembl36_mechanism,COMPOUND,TARGET
RUXOLITINIB PHOSPHATE,inhibits,Tyrosine-protein kinase JAK1,1.0,chembl36_mechanism,COMPOUND,TARGET
TRAMETINIB DIMETHYL SULFOXIDE,inhibits,Dual specificity mitogen-activated protein kinase kinase 2,1.0,chembl36_mechanism,COMPOUND,TARGET
RUXOLITINIB PHOSPHATE,inhibits,Tyrosine-protein kinase JAK2,1.0,chembl36_mechanism,COMPOUND,TARGET
BOSUTINIB,inhibits,Tyrosine-protein kinase Lyn,1.0,chembl36_mechanism,COMPOUND,TARGET
TRAMETINIB DIMETHYL SULFOXIDE,inhibits,Dual specificity mitogen-activated protein kinase kinase 1,1.0,chembl36_mechanism,COMPOUND,TARGET
REGORAFENIB,inhibits,Mitogen-activated protein kinase 11,1.0,chembl36_mechanism,COMPOUND,TARGET
PEMETREXED DISODIUM,inhibits,Trifunctional purine biosynthetic protein adenosine-3,1.0,chembl36_mechanism,COMPOUND,TARGET
REGORAFENIB,inhibits,Tyrosine-protein kinase FRK,1.0,chembl36_mechanism,COMPOUND,TARGET
DABRAFENIB MESYLATE,inhibits,Serine/threonine-protein kinase B-raf,1.0,chembl36_mechanism,COMPOUND,TARGET
REGORAFENIB,inhibits,Serine/threonine-protein kinase B-raf,1.0,chembl36_mechanism,COMPOUND,TARGET
SORAFENIB TOSYLATE,inhibits,Serine/threonine-protein kinase B-raf,1.0,chembl36_mechanism,COMPOUND,TARGET
VEMURAFENIB,inhibits,Serine/threonine-protein kinase B-raf,1.0,chembl36_mechanism,COMPOUND,TARGET
PONATINIB HYDROCHLORIDE,inhibits,Bcr/Abl fusion protein,1.0,chembl36_mechanism,COMPOUND,TARGET
DIMETHYL FUMARATE,inhibits,Kelch-like ECH-associated protein 1,1.0,chembl36_mechanism,COMPOUND,TARGET
MITOTANE,inhibits,"Cytochrome P450 11B1, mitochondrial",1.0,chembl36_mechanism,COMPOUND,TARGET
LOMITAPIDE MESYLATE,inhibits,Microsomal triglyceride transfer protein,1.0,chembl36_mechanism,COMPOUND,TARGET
