head,relation,tail,weight,source,head_type,tail_type
Aripiprazole,inhibits,ADRA2C,1.0,drugbank,DRUG,TARGET
Aripiprazole,inhibits,HRH1,1.0,drugbank,DRUG,TARGET
Aripiprazole,inhibits,HTR1B,1.0,drugbank,DRUG,TARGET
Aripiprazole,binds,HTR1B,1.0,drugbank,DRUG,TARGET
Aripiprazole,inhibits,HTR2C,1.0,drugbank,DRUG,TARGET
Aripiprazole,activates,HTR2C,1.0,drugbank,DRUG,TARGET
Aripiprazole,inhibits,HTR3A,1.0,drugbank,DRUG,TARGET
Aripiprazole,inhibits,HTR6,1.0,drugbank,DRUG,TARGET
Aripiprazole,inhibits,DRD1,1.0,drugbank,DRUG,TARGET
Aripiprazole,activates,DRD1,1.0,drugbank,DRUG,TARGET
Aripiprazole,binds,DRD1,1.0,drugbank,DRUG,TARGET
Aripiprazole,inhibits,DRD4,1.0,drugbank,DRUG,TARGET
Aripiprazole,activates,DRD4,1.0,drugbank,DRUG,TARGET
Aripiprazole,inhibits,ADRA2B,1.0,drugbank,DRUG,TARGET
Aripiprazole,binds,ADRA2B,1.0,drugbank,DRUG,TARGET
Aripiprazole,inhibits,HTR1E,1.0,drugbank,DRUG,TARGET
Aripiprazole,binds,HTR1E,1.0,drugbank,DRUG,TARGET
Aripiprazole,inhibits,DRD5,1.0,drugbank,DRUG,TARGET
Aripiprazole,activates,DRD5,1.0,drugbank,DRUG,TARGET
Aripiprazole,binds,DRD5,1.0,drugbank,DRUG,TARGET
Aripiprazole,activates,HTR2B,1.0,drugbank,DRUG,TARGET
Aripiprazole,binds,HTR5A,1.0,drugbank,DRUG,TARGET
Aripiprazole,binds,ADRB1,1.0,drugbank,DRUG,TARGET
Aripiprazole,binds,ADRB2,1.0,drugbank,DRUG,TARGET
Aripiprazole,binds,HRH2,1.0,drugbank,DRUG,TARGET
Aripiprazole,binds,HRH3,1.0,drugbank,DRUG,TARGET
Aripiprazole,binds,HRH4,1.0,drugbank,DRUG,TARGET
Aripiprazole,binds,CHRM1,1.0,drugbank,DRUG,TARGET
Aripiprazole,binds,CHRM2,1.0,drugbank,DRUG,TARGET
Aripiprazole,binds,CHRM3,1.0,drugbank,DRUG,TARGET
Aripiprazole,binds,CHRM4,1.0,drugbank,DRUG,TARGET
Aripiprazole,binds,CHRM5,1.0,drugbank,DRUG,TARGET
Aripiprazole,binds,OPRK1,1.0,drugbank,DRUG,TARGET
Aripiprazole,binds,OPRM1,1.0,drugbank,DRUG,TARGET
Aripiprazole,binds,OPRD1,1.0,drugbank,DRUG,TARGET
Aripiprazole,binds,GRIN1,1.0,drugbank,DRUG,TARGET
Aripiprazole,modulates,SLC6A3,1.0,drugbank,DRUG,TARGET
Aripiprazole,modulates,SLC6A4,1.0,drugbank,DRUG,TARGET
Aripiprazole,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Aripiprazole,binds,ABCG2,1.0,drugbank,DRUG,TARGET
Aripiprazole,binds,ALB,1.0,drugbank,DRUG,TARGET
Chlorprothixene,inhibits,DRD2,1.0,drugbank,DRUG,TARGET
Chlorprothixene,inhibits,DRD1,1.0,drugbank,DRUG,TARGET
Chlorprothixene,inhibits,DRD3,1.0,drugbank,DRUG,TARGET
Chlorprothixene,inhibits,HTR2A,1.0,drugbank,DRUG,TARGET
Chlorprothixene,inhibits,HRH1,1.0,drugbank,DRUG,TARGET
Chlorprothixene,inhibits,HTR1A,1.0,drugbank,DRUG,TARGET
Chlorprothixene,inhibits,CHRM1,1.0,drugbank,DRUG,TARGET
Chlorprothixene,inhibits,CHRM2,1.0,drugbank,DRUG,TARGET
Chlorprothixene,inhibits,CHRM3,1.0,drugbank,DRUG,TARGET
Chlorprothixene,inhibits,CHRM4,1.0,drugbank,DRUG,TARGET
Chlorprothixene,inhibits,CHRM5,1.0,drugbank,DRUG,TARGET
Chlorprothixene,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Epoprostenol,induces,PTGIS,1.0,drugbank,DRUG,TARGET
Epoprostenol,activates,P2RY12,1.0,drugbank,DRUG,TARGET
Epoprostenol,activates,PTGIR,1.0,drugbank,DRUG,TARGET
Gemfibrozil,inhibits,CYP2C8,1.0,drugbank,DRUG,TARGET
Gemfibrozil,inhibits,CYP2C19,1.0,drugbank,DRUG,TARGET
Gemfibrozil,inhibits,CYP2C9,1.0,drugbank,DRUG,TARGET
Gemfibrozil,inhibits,CYP1A2,1.0,drugbank,DRUG,TARGET
Gemfibrozil,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Gemfibrozil,substrate_of,UGT2B7,1.0,drugbank,DRUG,TARGET
Gemfibrozil,substrate_of,UGT1A1,1.0,drugbank,DRUG,TARGET
Gemfibrozil,inhibits,UGT1A1,1.0,drugbank,DRUG,TARGET
Gemfibrozil,substrate_of,UGT1A3,1.0,drugbank,DRUG,TARGET
Gemfibrozil,inhibits,UGT1A3,1.0,drugbank,DRUG,TARGET
Gemfibrozil,substrate_of,UGT1A9,1.0,drugbank,DRUG,TARGET
Gemfibrozil,substrate_of,UGT2B4,1.0,drugbank,DRUG,TARGET
Gemfibrozil,substrate_of,UGT2B17,1.0,drugbank,DRUG,TARGET
Gemfibrozil,activates,PPARA,1.0,drugbank,DRUG,TARGET
Gemfibrozil,activates,LPL,1.0,drugbank,DRUG,TARGET
Gemfibrozil,inhibits,SLCO1B1,1.0,drugbank,DRUG,TARGET
Gemfibrozil,inhibits,SLC22A8,1.0,drugbank,DRUG,TARGET
Gemfibrozil,inhibits,SLCO2B1,1.0,drugbank,DRUG,TARGET
Gemfibrozil,inhibits,SLCO1B3,1.0,drugbank,DRUG,TARGET
Gemfibrozil,binds,ALB,1.0,drugbank,DRUG,TARGET
Clomipramine,substrate_of,CYP2D6,1.0,drugbank,DRUG,TARGET
Clomipramine,inhibits,CYP2D6,1.0,drugbank,DRUG,TARGET
Clomipramine,substrate_of,CYP2C19,1.0,drugbank,DRUG,TARGET
Clomipramine,substrate_of,CYP1A2,1.0,drugbank,DRUG,TARGET
Clomipramine,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Clomipramine,inhibits,SLC6A4,1.0,drugbank,DRUG,TARGET
Clomipramine,inhibits,HTR2A,1.0,drugbank,DRUG,TARGET
Clomipramine,inhibits,HTR2B,1.0,drugbank,DRUG,TARGET
Clomipramine,inhibits,HTR2C,1.0,drugbank,DRUG,TARGET
Clomipramine,inhibits,SLC6A2,1.0,drugbank,DRUG,TARGET
Clomipramine,inhibits,GSTP1,1.0,drugbank,DRUG,TARGET
Clomipramine,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Clomipramine,substrate_of,ALB,1.0,drugbank,DRUG,TARGET
Bepridil,substrate_of,CYP2D6,1.0,drugbank,DRUG,TARGET
Bepridil,inhibits,CYP2D6,1.0,drugbank,DRUG,TARGET
Bepridil,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Bepridil,inhibits,CACNA1A,1.0,drugbank,DRUG,TARGET
Bepridil,inhibits,CACNA1H,1.0,drugbank,DRUG,TARGET
Bepridil,inhibits,CACNA2D2,1.0,drugbank,DRUG,TARGET
Bepridil,inhibits,ATP1A1,1.0,drugbank,DRUG,TARGET
Bepridil,inhibits,KCNQ1,1.0,drugbank,DRUG,TARGET
Bepridil,binds,TNNC1,1.0,drugbank,DRUG,TARGET
Bepridil,inhibits,PDE1B,1.0,drugbank,DRUG,TARGET
Bepridil,inhibits,PDE1A,1.0,drugbank,DRUG,TARGET
Bepridil,inhibits,KCNH2,1.0,drugbank,DRUG,TARGET
Bepridil,binds,CALM1,1.0,drugbank,DRUG,TARGET
Bepridil,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Alimemazine,inhibits,HRH1,1.0,drugbank,DRUG,TARGET
Isocarboxazid,inhibits,MAOA,1.0,drugbank,DRUG,TARGET
Isocarboxazid,inhibits,MAOB,1.0,drugbank,DRUG,TARGET
Docetaxel,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Docetaxel,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Docetaxel,substrate_of,CYP3A5,1.0,drugbank,DRUG,TARGET
Docetaxel,substrate_of,CYP3A7,1.0,drugbank,DRUG,TARGET
Docetaxel,binds,CYP1B1,1.0,drugbank,DRUG,TARGET
Docetaxel,inhibits,TUBB1,1.0,drugbank,DRUG,TARGET
Docetaxel,binds,BCL2,1.0,drugbank,DRUG,TARGET
Docetaxel,binds,NR1I2,1.0,drugbank,DRUG,TARGET
Docetaxel,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Docetaxel,substrate_of,ABCC10,1.0,drugbank,DRUG,TARGET
Docetaxel,substrate_of,SLCO1B3,1.0,drugbank,DRUG,TARGET
Docetaxel,substrate_of,SLC22A7,1.0,drugbank,DRUG,TARGET
Docetaxel,substrate_of,ABCG2,1.0,drugbank,DRUG,TARGET
Docetaxel,substrate_of,ABCC2,1.0,drugbank,DRUG,TARGET
Docetaxel,substrate_of,ABCC1,1.0,drugbank,DRUG,TARGET
Olsalazine,inhibits,PTGS1,1.0,drugbank,DRUG,TARGET
Olsalazine,inhibits,TPMT,1.0,drugbank,DRUG,TARGET
Olsalazine,inhibits,XDH,1.0,drugbank,DRUG,TARGET
Olsalazine,binds,SLC2A9,1.0,drugbank,DRUG,TARGET
Olsalazine,binds,SLC22A6,1.0,drugbank,DRUG,TARGET
Olsalazine,binds,SLC22A8,1.0,drugbank,DRUG,TARGET
Olsalazine,binds,SLC20A1,1.0,drugbank,DRUG,TARGET
Olsalazine,inhibits,ATP1A1,1.0,drugbank,DRUG,TARGET
Dasatinib,substrate_of,CYP1A1,1.0,drugbank,DRUG,TARGET
Dasatinib,substrate_of,CYP1A2,1.0,drugbank,DRUG,TARGET
Dasatinib,substrate_of,CYP1B1,1.0,drugbank,DRUG,TARGET
Dasatinib,substrate_of,CYP3A5,1.0,drugbank,DRUG,TARGET
Dasatinib,substrate_of,FMO3,1.0,drugbank,DRUG,TARGET
Dasatinib,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Dasatinib,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Dasatinib,inhibits,ABL1,1.0,drugbank,DRUG,TARGET
Dasatinib,inhibits,SRC,1.0,drugbank,DRUG,TARGET
Dasatinib,inhibits,EPHA2,1.0,drugbank,DRUG,TARGET
Dasatinib,inhibits,LCK,1.0,drugbank,DRUG,TARGET
Dasatinib,inhibits,YES1,1.0,drugbank,DRUG,TARGET
Dasatinib,inhibits,KIT,1.0,drugbank,DRUG,TARGET
Dasatinib,inhibits,PDGFRB,1.0,drugbank,DRUG,TARGET
Dasatinib,inhibits,FYN,1.0,drugbank,DRUG,TARGET
Dasatinib,inhibits,BCR,1.0,drugbank,DRUG,TARGET
Dasatinib,inhibits,STAT5B,1.0,drugbank,DRUG,TARGET
Dasatinib,binds,ABL2,1.0,drugbank,DRUG,TARGET
Dasatinib,inhibits,BTK,1.0,drugbank,DRUG,TARGET
Dasatinib,inhibits,NR4A3,1.0,drugbank,DRUG,TARGET
Dasatinib,inhibits,CSK,1.0,drugbank,DRUG,TARGET
Dasatinib,inhibits,EPHA5,1.0,drugbank,DRUG,TARGET
Dasatinib,inhibits,EPHB4,1.0,drugbank,DRUG,TARGET
Dasatinib,inhibits,FGR,1.0,drugbank,DRUG,TARGET
Dasatinib,binds,FRK,1.0,drugbank,DRUG,TARGET
Dasatinib,binds,HSPA8,1.0,drugbank,DRUG,TARGET
Dasatinib,inhibits,LYN,1.0,drugbank,DRUG,TARGET
Dasatinib,binds,MAP3K20,1.0,drugbank,DRUG,TARGET
Dasatinib,binds,MAPK14,1.0,drugbank,DRUG,TARGET
Dasatinib,binds,PPAT,1.0,drugbank,DRUG,TARGET
Dasatinib,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Dasatinib,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Dasatinib,substrate_of,ABCG2,1.0,drugbank,DRUG,TARGET
Dasatinib,inhibits,ABCG2,1.0,drugbank,DRUG,TARGET
Lisdexamfetamine,activates,TAAR1,1.0,drugbank,DRUG,TARGET
Lisdexamfetamine,substrate_of,SLC15A1,1.0,drugbank,DRUG,TARGET
Lapatinib,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Lapatinib,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Lapatinib,substrate_of,CYP3A5,1.0,drugbank,DRUG,TARGET
Lapatinib,substrate_of,CYP2C8,1.0,drugbank,DRUG,TARGET
Lapatinib,inhibits,CYP2C8,1.0,drugbank,DRUG,TARGET
Lapatinib,substrate_of,CYP2C19,1.0,drugbank,DRUG,TARGET
Lapatinib,inhibits,EGFR,1.0,drugbank,DRUG,TARGET
Lapatinib,inhibits,ERBB2,1.0,drugbank,DRUG,TARGET
Lapatinib,inhibits,EEF2K,1.0,drugbank,DRUG,TARGET
Lapatinib,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Lapatinib,inhibits,TAP1,1.0,drugbank,DRUG,TARGET
Sitagliptin,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Sitagliptin,substrate_of,CYP2C8,1.0,drugbank,DRUG,TARGET
Sitagliptin,inhibits,DPP4,1.0,drugbank,DRUG,TARGET
Sitagliptin,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Sitagliptin,substrate_of,SLC22A8,1.0,drugbank,DRUG,TARGET
Posaconazole,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Posaconazole,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Posaconazole,inhibits,ERG11,1.0,drugbank,DRUG,TARGET
Posaconazole,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Posaconazole,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Darunavir,inhibits,CYP2D6,1.0,drugbank,DRUG,TARGET
Darunavir,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Darunavir,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Darunavir,inhibits,pol,1.0,drugbank,DRUG,TARGET
Darunavir,modulates,gag-pol,1.0,drugbank,DRUG,TARGET
Darunavir,inhibits,SLCO1B1,1.0,drugbank,DRUG,TARGET
Darunavir,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Darunavir,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Darunavir,induces,ABCB1,1.0,drugbank,DRUG,TARGET
Darunavir,substrate_of,ALB,1.0,drugbank,DRUG,TARGET
Darunavir,substrate_of,ORM1,1.0,drugbank,DRUG,TARGET
Telbivudine,binds,P,1.0,drugbank,DRUG,TARGET
Paliperidone,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Paliperidone,substrate_of,CYP2D6,1.0,drugbank,DRUG,TARGET
Paliperidone,substrate_of,CYP3A5,1.0,drugbank,DRUG,TARGET
Paliperidone,inhibits,HTR2A,1.0,drugbank,DRUG,TARGET
Paliperidone,inhibits,DRD2,1.0,drugbank,DRUG,TARGET
Paliperidone,inhibits,DRD4,1.0,drugbank,DRUG,TARGET
Paliperidone,inhibits,DRD3,1.0,drugbank,DRUG,TARGET
Paliperidone,inhibits,HTR2C,1.0,drugbank,DRUG,TARGET
Paliperidone,inhibits,HRH1,1.0,drugbank,DRUG,TARGET
Paliperidone,inhibits,ADRA1A,1.0,drugbank,DRUG,TARGET
Paliperidone,inhibits,ADRA1B,1.0,drugbank,DRUG,TARGET
Paliperidone,inhibits,HTR1D,1.0,drugbank,DRUG,TARGET
Paliperidone,inhibits,ADRA2A,1.0,drugbank,DRUG,TARGET
Paliperidone,inhibits,ADRA2B,1.0,drugbank,DRUG,TARGET
Paliperidone,activates,ADRA2C,1.0,drugbank,DRUG,TARGET
Paliperidone,inhibits,HTR1A,1.0,drugbank,DRUG,TARGET
Paliperidone,inhibits,DRD1,1.0,drugbank,DRUG,TARGET
Paliperidone,inhibits,HTR7,1.0,drugbank,DRUG,TARGET
Paliperidone,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Paliperidone,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Sunitinib,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Sunitinib,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Sunitinib,substrate_of,CYP3A5,1.0,drugbank,DRUG,TARGET
Sunitinib,substrate_of,CYP3A7,1.0,drugbank,DRUG,TARGET
Sunitinib,inhibits,PDGFRB,1.0,drugbank,DRUG,TARGET
Sunitinib,inhibits,FLT1,1.0,drugbank,DRUG,TARGET
Sunitinib,inhibits,KIT,1.0,drugbank,DRUG,TARGET
Sunitinib,inhibits,KDR,1.0,drugbank,DRUG,TARGET
Sunitinib,inhibits,FLT4,1.0,drugbank,DRUG,TARGET
Sunitinib,inhibits,FLT3,1.0,drugbank,DRUG,TARGET
Sunitinib,inhibits,CSF1R,1.0,drugbank,DRUG,TARGET
Sunitinib,inhibits,PDGFRA,1.0,drugbank,DRUG,TARGET
Sunitinib,inhibits,MET,1.0,drugbank,DRUG,TARGET
Sunitinib,inhibits,ABCC4,1.0,drugbank,DRUG,TARGET
Sunitinib,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Sunitinib,inhibits,ABCC2,1.0,drugbank,DRUG,TARGET
Sunitinib,inhibits,ABCG2,1.0,drugbank,DRUG,TARGET
Varenicline,activates,CHRNA4,1.0,drugbank,DRUG,TARGET
Varenicline,activates,CHRNA7,1.0,drugbank,DRUG,TARGET
Varenicline,activates,CHRNA3,1.0,drugbank,DRUG,TARGET
Varenicline,activates,CHRNA6,1.0,drugbank,DRUG,TARGET
Varenicline,activates,CHRNB2,1.0,drugbank,DRUG,TARGET
Varenicline,substrate_of,SLC22A2,1.0,drugbank,DRUG,TARGET
Varenicline,inhibits,SLC22A2,1.0,drugbank,DRUG,TARGET
Hydralazine,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Hydralazine,inhibits,AOC3,1.0,drugbank,DRUG,TARGET
Hydralazine,induces,HIF1A,1.0,drugbank,DRUG,TARGET
Hydralazine,inhibits,P4HA1,1.0,drugbank,DRUG,TARGET
Hydralazine,binds,ALB,1.0,drugbank,DRUG,TARGET
Exenatide,substrate_of,DPP4,1.0,drugbank,DRUG,TARGET
Exenatide,activates,GLP1R,1.0,drugbank,DRUG,TARGET
Exenatide,binds,ALB,1.0,drugbank,DRUG,TARGET
Mecasermin,binds,IGF1,1.0,drugbank,DRUG,TARGET
Mecasermin,activates,IGF1R,1.0,drugbank,DRUG,TARGET
Mecasermin,inhibits,IGFBP3,1.0,drugbank,DRUG,TARGET
Mecasermin,activates,INSR,1.0,drugbank,DRUG,TARGET
Mecasermin,activates,IGF2R,1.0,drugbank,DRUG,TARGET
Mecasermin,binds,IGFBP3,1.0,drugbank,DRUG,TARGET
Mecasermin,binds,IGFALS,1.0,drugbank,DRUG,TARGET
Mecasermin,binds,IGFBP1,1.0,drugbank,DRUG,TARGET
Mecasermin,binds,IGFBP2,1.0,drugbank,DRUG,TARGET
Mecasermin,binds,IGFBP4,1.0,drugbank,DRUG,TARGET
Mecasermin,binds,IGFBP5,1.0,drugbank,DRUG,TARGET
Mecasermin,binds,IGFBP6,1.0,drugbank,DRUG,TARGET
Pramlintide,activates,CALCR,1.0,drugbank,DRUG,TARGET
Pramlintide,activates,RAMP1,1.0,drugbank,DRUG,TARGET
Pramlintide,activates,RAMP2,1.0,drugbank,DRUG,TARGET
Pramlintide,activates,RAMP3,1.0,drugbank,DRUG,TARGET
Pramlintide,activates,GLP1R,1.0,drugbank,DRUG,TARGET
Lumiracoxib,substrate_of,CYP2C19,1.0,drugbank,DRUG,TARGET
Lumiracoxib,substrate_of,UGT1A9,1.0,drugbank,DRUG,TARGET
Lumiracoxib,substrate_of,CYP1A2,1.0,drugbank,DRUG,TARGET
Lumiracoxib,substrate_of,CYP2C9,1.0,drugbank,DRUG,TARGET
Lumiracoxib,inhibits,PTGS2,1.0,drugbank,DRUG,TARGET
Lumiracoxib,inhibits,PTGS1,1.0,drugbank,DRUG,TARGET
Fenoterol,activates,ADRB2,1.0,drugbank,DRUG,TARGET
Fenoterol,activates,ADRB1,1.0,drugbank,DRUG,TARGET
Fenoterol,activates,ADRB3,1.0,drugbank,DRUG,TARGET
Practolol,substrate_of,CYP2D6,1.0,drugbank,DRUG,TARGET
Practolol,inhibits,ADRB1,1.0,drugbank,DRUG,TARGET
Sulfadoxine,inhibits,MAOB,1.0,drugbank,DRUG,TARGET
Sulfadoxine,binds,folP,1.0,drugbank,DRUG,TARGET
Rolitetracycline,inhibits,rpsI,1.0,drugbank,DRUG,TARGET
Oxtriphylline,substrate_of,CYP1A2,1.0,drugbank,DRUG,TARGET
Oxtriphylline,inhibits,PDE3A,1.0,drugbank,DRUG,TARGET
Oxtriphylline,inhibits,PDE4A,1.0,drugbank,DRUG,TARGET
Oxtriphylline,inhibits,ADORA2A,1.0,drugbank,DRUG,TARGET
Oxtriphylline,inhibits,ADORA1,1.0,drugbank,DRUG,TARGET
Oxtriphylline,activates,HDAC2,1.0,drugbank,DRUG,TARGET
Oxtriphylline,inhibits,SLC22A7,1.0,drugbank,DRUG,TARGET
Insulin aspart,induces,CYP1A2,1.0,drugbank,DRUG,TARGET
Insulin aspart,activates,INSR,1.0,drugbank,DRUG,TARGET
Insulin aspart,modulates,INS,1.0,drugbank,DRUG,TARGET
Insulin aspart,activates,IGF1R,1.0,drugbank,DRUG,TARGET
Insulin detemir,induces,CYP1A2,1.0,drugbank,DRUG,TARGET
Insulin detemir,substrate_of,IDE,1.0,drugbank,DRUG,TARGET
Insulin detemir,activates,INSR,1.0,drugbank,DRUG,TARGET
Insulin detemir,modulates,INS,1.0,drugbank,DRUG,TARGET
Insulin detemir,activates,IGF1R,1.0,drugbank,DRUG,TARGET
Insulin detemir,binds,ALB,1.0,drugbank,DRUG,TARGET
Insulin glulisine,induces,CYP1A2,1.0,drugbank,DRUG,TARGET
Insulin glulisine,activates,INSR,1.0,drugbank,DRUG,TARGET
Insulin glulisine,activates,IGF1R,1.0,drugbank,DRUG,TARGET
Fosamprenavir,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Fosamprenavir,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Fosamprenavir,inhibits,pol,1.0,drugbank,DRUG,TARGET
Fosamprenavir,inhibits,gag-pol,1.0,drugbank,DRUG,TARGET
Fosphenytoin,induces,CYP1A2,1.0,drugbank,DRUG,TARGET
Fosphenytoin,inhibits,UGT1A6,1.0,drugbank,DRUG,TARGET
Fosphenytoin,inhibits,UGT1A9,1.0,drugbank,DRUG,TARGET
Fosphenytoin,substrate_of,CYP2C19,1.0,drugbank,DRUG,TARGET
Fosphenytoin,induces,CYP2B6,1.0,drugbank,DRUG,TARGET
Fosphenytoin,substrate_of,CYP2C9,1.0,drugbank,DRUG,TARGET
Fosphenytoin,induces,CYP2C9,1.0,drugbank,DRUG,TARGET
Fosphenytoin,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Fosphenytoin,induces,CYP3A4,1.0,drugbank,DRUG,TARGET
Fosphenytoin,inhibits,SCN5A,1.0,drugbank,DRUG,TARGET
Fosphenytoin,binds,ALB,1.0,drugbank,DRUG,TARGET
Fosphenytoin,substrate_of,SERPINA7,1.0,drugbank,DRUG,TARGET
Polythiazide,inhibits,SLC12A3,1.0,drugbank,DRUG,TARGET
Polythiazide,substrate_of,SLC22A6,1.0,drugbank,DRUG,TARGET
Polythiazide,substrate_of,SLC22A8,1.0,drugbank,DRUG,TARGET
Polythiazide,binds,ALB,1.0,drugbank,DRUG,TARGET
Quinethazone,inhibits,SLC12A1,1.0,drugbank,DRUG,TARGET
Quinethazone,inhibits,SLC12A2,1.0,drugbank,DRUG,TARGET
Quinethazone,inhibits,SLC12A3,1.0,drugbank,DRUG,TARGET
Quinethazone,inhibits,CA1,1.0,drugbank,DRUG,TARGET
Quinethazone,inhibits,CA2,1.0,drugbank,DRUG,TARGET
Cefamandole,inhibits,pbpA,1.0,drugbank,DRUG,TARGET
Cefamandole,inhibits,SLC22A6,1.0,drugbank,DRUG,TARGET
Cefamandole,inhibits,SLC22A8,1.0,drugbank,DRUG,TARGET
Cefamandole,inhibits,SLC22A11,1.0,drugbank,DRUG,TARGET
Cefamandole,inhibits,SLC22A7,1.0,drugbank,DRUG,TARGET
Cefoperazone,inhibits,ftsI,1.0,drugbank,DRUG,TARGET
Cefoperazone,inhibits,mrcB,1.0,drugbank,DRUG,TARGET
Cefoperazone,inhibits,mrdA,1.0,drugbank,DRUG,TARGET
Cefoperazone,inhibits,mrcA,1.0,drugbank,DRUG,TARGET
Cefoperazone,inhibits,ponB,1.0,drugbank,DRUG,TARGET
Cefoperazone,inhibits,dacC,1.0,drugbank,DRUG,TARGET
Cefoperazone,inhibits,dacA,1.0,drugbank,DRUG,TARGET
Cefoperazone,inhibits,dacB,1.0,drugbank,DRUG,TARGET
Cefoperazone,inhibits,SLC22A6,1.0,drugbank,DRUG,TARGET
Cefoperazone,inhibits,SLC22A8,1.0,drugbank,DRUG,TARGET
Cefoperazone,inhibits,SLC22A11,1.0,drugbank,DRUG,TARGET
Cefoperazone,inhibits,SLC22A7,1.0,drugbank,DRUG,TARGET
Cefoperazone,binds,ALB,1.0,drugbank,DRUG,TARGET
Cefotetan,inhibits,pbp3,1.0,drugbank,DRUG,TARGET
Cefotetan,binds,ALB,1.0,drugbank,DRUG,TARGET
Cefradine,induces,CYP3A4,1.0,drugbank,DRUG,TARGET
Cefradine,inhibits,mrcA,1.0,drugbank,DRUG,TARGET
Cefradine,inhibits,SLC22A5,1.0,drugbank,DRUG,TARGET
Cefradine,substrate_of,SLC15A1,1.0,drugbank,DRUG,TARGET
Cefradine,inhibits,SLC15A1,1.0,drugbank,DRUG,TARGET
Cefradine,inhibits,SLC15A2,1.0,drugbank,DRUG,TARGET
Cefradine,inhibits,SLC22A6,1.0,drugbank,DRUG,TARGET
Cefradine,substrate_of,SLC47A1,1.0,drugbank,DRUG,TARGET
Cilazapril,inhibits,ACE,1.0,drugbank,DRUG,TARGET
Cilazapril,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Cilazapril,substrate_of,SLC15A1,1.0,drugbank,DRUG,TARGET
Cilazapril,substrate_of,SLC15A2,1.0,drugbank,DRUG,TARGET
Spirapril,inhibits,ACE,1.0,drugbank,DRUG,TARGET
Spirapril,substrate_of,SLC15A1,1.0,drugbank,DRUG,TARGET
Spirapril,substrate_of,SLC15A2,1.0,drugbank,DRUG,TARGET
Amobarbital,binds,GABRA1,1.0,drugbank,DRUG,TARGET
Amobarbital,binds,GABRA2,1.0,drugbank,DRUG,TARGET
Amobarbital,binds,GABRA3,1.0,drugbank,DRUG,TARGET
Amobarbital,binds,GABRA4,1.0,drugbank,DRUG,TARGET
Amobarbital,binds,GABRA5,1.0,drugbank,DRUG,TARGET
Amobarbital,binds,GABRA6,1.0,drugbank,DRUG,TARGET
Amobarbital,inhibits,CHRNA4,1.0,drugbank,DRUG,TARGET
Amobarbital,inhibits,CHRNA7,1.0,drugbank,DRUG,TARGET
Amobarbital,inhibits,GRIA2,1.0,drugbank,DRUG,TARGET
Amobarbital,inhibits,GRIK2,1.0,drugbank,DRUG,TARGET
Procaterol,activates,ADRB2,1.0,drugbank,DRUG,TARGET
Rasagiline,substrate_of,CYP1A2,1.0,drugbank,DRUG,TARGET
Rasagiline,inhibits,MAOB,1.0,drugbank,DRUG,TARGET
Rasagiline,activates,BCL2,1.0,drugbank,DRUG,TARGET
Cortisone acetate,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Cortisone acetate,induces,CYP3A4,1.0,drugbank,DRUG,TARGET
